time_hours,Reliability,P_fail,P_H,P_M,P_C,P_Q,P_MC,P_QM,P_QC,P_F
606.0,1.0,0.0,3.074668045148372e-202,5.131020818731891e-204,7.315138568721856e-205,5.324384421547487e-207,8.27128731086911e-207,2.8396565586675868e-213,1.0,0.0
606.5,1.0,0.0,2.0502699111759978e-202,3.424197673213275e-204,4.881502389748938e-205,3.550652502614035e-207,5.5224014427743625e-207,1.893671249275372e-213,1.0,0.0
607.0,1.0,0.0,1.36717416220156e-202,2.28514405924795e-204,3.2574980275424945e-205,2.3678104521025365e-207,3.687077648015606e-207,1.2628255195529349e-213,1.0,0.0
607.5,1.0,0.0,9.116678636323634e-203,1.5249936858575482e-204,2.1737746670357856e-205,1.579012951580482e-207,2.461705167622009e-207,8.421357611757492e-214,1.0,0.0
608.0,1.0,0.0,6.079242254268585e-203,1.0177057145239492e-204,1.4505897092210017e-205,1.0529904863385715e-207,1.6435738983639495e-207,5.615919405220052e-214,1.0,0.0
608.5,1.0,0.0,4.053799400017882e-203,6.79166235905371e-205,9.679977965444983e-206,7.022038378736617e-208,1.0973416909309867e-207,3.745067237958919e-214,1.0,0.0
609.0,1.0,0.0,2.7031805755144207e-203,4.532415001573538e-205,6.459573636621185e-206,4.682760499958689e-208,7.326456409626112e-208,2.497459005825264e-214,1.0,0.0
609.5,1.0,0.0,1.8025522485908507e-203,3.0247045307416506e-205,4.310553569141988e-206,3.1227749730385247e-208,4.891538860226756e-208,1.6654711478041507e-214,1.0,0.0
610.0,1.0,0.0,1.2019894779991175e-203,2.0185334622918706e-205,2.8764839090352507e-206,2.082473243577646e-208,3.2658519615478983e-208,1.1106465065182176e-214,1.0,0.0
610.5,1.0,0.0,8.015183506331369e-204,1.347065328654952e-205,1.919510803524212e-206,1.3887311157123344e-208,2.1804540081555453e-208,7.406526695570534e-215,1.0,0.0
611.0,1.0,0.0,5.3447361907949735e-204,8.989614575364149e-206,1.2809107859420886e-206,9.260978986845983e-209,1.4557835814204714e-208,4.939162631158395e-215,1.0,0.0
611.5,1.0,0.0,3.564011345046373e-204,5.999197990932178e-206,8.547653625107988e-207,6.175834189734189e-209,9.719549922250763e-209,3.293760798713635e-215,1.0,0.0
612.0,1.0,0.0,2.376576956126611e-204,4.0035478926513386e-206,5.70393618921018e-207,4.1184552584601456e-209,6.489256559504361e-209,2.1964978509109784e-215,1.0,0.0
612.5,1.0,0.0,1.5847643235598447e-204,2.671754634833471e-206,3.8062920961309815e-207,2.7464587045438127e-209,4.3325460556260096e-209,1.464770231317337e-215,1.0,0.0
613.0,1.0,0.0,1.0567627337939628e-204,1.7829855584568851e-206,2.5399740512904817e-207,1.8315205281360424e-209,2.8926166749528804e-209,9.768057869845495e-216,1.0,0.0
613.5,1.0,0.0,7.046773194812639e-205,1.1898680165712836e-206,1.6949471416901692e-207,1.221379156448754e-209,1.931247959643005e-209,6.513987769401722e-216,1.0,0.0
614.0,1.0,0.0,4.6989746015032715e-205,7.940529582012816e-207,1.1310524657721636e-207,8.1449648415296e-210,1.289391035569662e-209,4.343958323741162e-216,1.0,0.0
614.5,1.0,0.0,3.1334004508371156e-205,5.299072450198305e-207,7.547603134259542e-208,5.431601754625658e-210,8.608563988351924e-210,2.8968389905149902e-216,1.0,0.0
615.0,1.0,0.0,2.089434231494942e-205,3.536306988684011e-207,5.036572330225673e-208,3.622151591577621e-210,5.747463678007219e-210,1.9318039996072225e-216,1.0,0.0
615.5,1.0,0.0,1.3932899660420088e-205,2.3599335498116443e-207,3.3609403802412157e-208,2.415490426378592e-210,3.8372599206133574e-210,1.2882547744771201e-216,1.0,0.0
616.0,1.0,0.0,9.29082571833054e-206,1.57488665568401e-207,2.242777841589259e-208,1.6108088802049398e-210,2.5619205628846932e-210,8.590935466849229e-217,1.0,0.0
616.5,1.0,0.0,6.195368130985995e-206,1.0509899083817986e-207,1.4966195704282854e-208,1.074193959801638e-210,1.710446765502893e-210,5.729004309992494e-217,1.0,0.0
617.0,1.0,0.0,4.13123520363848e-206,7.013705129098485e-208,9.98702872207123e-209,7.163436130862969e-211,1.1419653493375344e-210,3.820479181232427e-217,1.0,0.0
617.5,1.0,0.0,2.7548168158759017e-206,4.68054231194303e-208,6.664397517646808e-209,4.777053183592997e-211,7.624225853756496e-211,2.54774830974091e-217,1.0,0.0
618.0,1.0,0.0,1.8369846583290173e-206,3.1235219584137577e-208,4.44718509631115e-209,3.1856551106971582e-211,5.09023746498448e-211,1.6990071363891946e-217,1.0,0.0
618.5,1.0,0.0,1.2249499188073024e-206,2.0844556875314693e-208,2.9676264573063453e-209,2.1244055709763283e-211,3.3984414927029597e-211,1.1330103579563331e-217,1.0,0.0
619.0,1.0,0.0,8.168289793726005e-207,1.3910427823504215e-208,1.9803090878508467e-209,1.4166941598940949e-211,2.2689295809122605e-211,7.555662554803813e-218,1.0,0.0
619.5,1.0,0.0,5.446831509589605e-207,9.282993024386191e-209,1.321467372359697e-209,9.447453690824347e-212,1.514822346070007e-211,5.03861555588923e-218,1.0,0.0
620.0,1.0,0.0,3.6320912018383446e-207,6.194913951537424e-209,8.818193557326357e-210,6.300186941636382e-212,1.0113508781955882e-211,3.3600820993859237e-218,1.0,0.0
620.5,1.0,0.0,2.4219744038797112e-207,4.134112115012909e-209,5.8844046327574426e-210,4.201381287870616e-212,6.752140595491336e-212,2.24072495535111e-218,1.0,0.0
621.0,1.0,0.0,1.615036541505205e-207,2.758855413280473e-209,3.9266767370653456e-210,2.8017588583046673e-212,4.507965321050208e-212,1.4942635725553814e-218,1.0,0.0
621.5,1.0,0.0,1.076949048767337e-207,1.8410913997927393e-209,2.6202787216825812e-210,1.8683980562673963e-212,3.009671708856656e-212,9.964737526289398e-219,1.0,0.0
622.0,1.0,0.0,7.181380877982656e-208,1.228631023497444e-209,1.7485157593187392e-210,1.2459713497450242e-212,2.0093572397795008e-212,6.64514580486675e-219,1.0,0.0
622.5,1.0,0.0,4.7887345621117275e-208,8.199121549992222e-210,1.1667863304143913e-210,8.308960639813119e-213,1.3415122959548333e-212,4.43142253049011e-219,1.0,0.0
623.0,1.0,0.0,3.1932547647863083e-208,5.471581749629733e-210,7.785971956190627e-211,5.5409641905967626e-213,8.956361857696261e-213,2.9551654771551616e-219,1.0,0.0
623.5,1.0,0.0,2.1293466698922357e-208,3.651389650770604e-210,5.195580275541647e-211,3.6950811570581266e-213,5.979544182363246e-213,1.9706996706941942e-219,1.0,0.0
624.0,1.0,0.0,1.419904634788692e-208,2.4367063171123003e-210,3.467009292427681e-211,2.4641243236853266e-213,3.9921238009892796e-213,1.3141927883162241e-219,1.0,0.0
624.5,1.0,0.0,9.468299363374417e-209,1.626102507338136e-210,2.3135328713010334e-211,1.6432409389105582e-213,2.6652588717208175e-213,8.763906015483051e-220,1.0,0.0
625.0,1.0,0.0,6.313712247852318e-209,1.0851564885022887e-210,1.543817878883879e-211,1.0958216409466976e-213,1.779402803232186e-213,5.8443516555913264e-220,1.0,0.0
625.5,1.0,0.0,4.210150188414994e-209,7.24163357554443e-211,1.0301872753368756e-211,7.30766274082318e-214,1.1879786072056385e-213,3.897399848591279e-220,1.0,0.0
626.0,1.0,0.0,2.8074394133245934e-209,4.832595474806261e-211,6.874419333321537e-212,4.873232310338592e-214,7.931264756501717e-214,2.5990437165897273e-220,1.0,0.0
626.5,1.0,0.0,1.8720747970408122e-209,3.22495800035381e-211,4.587283525804504e-212,3.2497932357835908e-214,5.295119351456133e-214,1.7332140515642499e-220,1.0,0.0
627.0,1.0,0.0,1.248348950677851e-209,2.152124575434257e-211,3.0610813491148726e-212,2.167176795847832e-214,3.5351556408708864e-214,1.1558216213555417e-220,1.0,0.0
627.5,1.0,0.0,8.324320722237246e-210,1.4361852912354334e-211,2.042649651605057e-212,1.4452166285581574e-214,2.360156518332501e-214,7.707782011120105e-221,1.0,0.0
628.0,1.0,0.0,5.550877056374481e-210,9.584142598780494e-212,1.363052623234189e-212,9.637658954967647e-215,1.57569643416698e-214,5.140058112608611e-221,1.0,0.0
628.5,1.0,0.0,3.70147152219569e-210,6.395813390473365e-212,9.095594441240659e-213,6.427027442912827e-215,1.0519710335875465e-214,3.4277301996612287e-221,1.0,0.0
629.0,1.0,0.0,2.4682390351074225e-210,4.2681338089161143e-212,6.06944917042737e-213,4.2859662898313445e-215,7.023191232204056e-215,2.285836845111231e-221,1.0,0.0
629.5,1.0,0.0,1.6458870203097394e-210,2.8482623860357864e-212,4.0501135253376145e-213,2.8581653091603697e-215,4.688832191039996e-215,1.5243469388852597e-221,1.0,0.0
630.0,1.0,0.0,1.0975209633641395e-210,1.9007355131210963e-212,2.702619102496904e-213,1.906013326113819e-215,3.1303606158765406e-215,1.0165351805053205e-221,1.0,0.0
630.5,1.0,0.0,7.318559841349646e-211,1.2684200846765813e-212,1.803442147747973e-213,1.2710555111006113e-215,2.0898905269425691e-215,6.778927669880487e-222,1.0,0.0
631.0,1.0,0.0,4.880209120310443e-211,8.464557478119061e-213,1.2034257960469799e-213,8.47623716040018e-216,1.3952505112948786e-215,4.520636455737618e-222,1.0,0.0
631.5,1.0,0.0,3.25425241772282e-211,5.6486560889239733e-213,8.030380921837962e-214,5.652514398428749e-216,9.314945763906047e-216,3.014658775414919e-222,1.0,0.0
632.0,1.0,0.0,2.1700215169429363e-211,3.769517273135956e-213,5.358616853013325e-214,3.769469652994421e-216,6.218819604093856e-216,2.0103734379996648e-222,1.0,0.0
632.5,1.0,0.0,1.4470276977747364e-211,2.5155101251971747e-213,3.5757652061642914e-214,2.5137311186235294e-216,4.1517871112713825e-216,1.3406496808769055e-222,1.0,0.0
633.0,1.0,0.0,9.649163115567004e-212,1.678673097926217e-213,2.3860800667844374e-214,1.6763217809709277e-216,2.771798679978279e-216,8.940336741915413e-223,1.0,0.0
633.5,1.0,0.0,6.434316977760635e-212,1.1202267025647408e-213,1.592211518936114e-214,1.117881967649914e-216,1.8504944272995843e-216,5.962006444109958e-223,1.0,0.0
634.0,1.0,0.0,4.29057260971238e-212,7.475589413663749e-214,1.0624689359052132e-214,7.454774476865362e-217,1.2354164251604336e-216,3.975859249826005e-223,1.0,0.0
634.5,1.0,0.0,2.8610672092845937e-212,4.988669009742738e-214,7.089758663951062e-215,4.971335402857189e-217,8.24780630068447e-217,2.6513652384968186e-223,1.0,0.0
635.0,1.0,0.0,1.9078352286857734e-212,3.329075698111431e-214,4.730928609275734e-215,3.315214370405001e-217,5.506340049537923e-217,1.768105238479085e-223,1.0,0.0
635.5,1.0,0.0,1.27219495159103e-212,2.2215821727037575e-214,3.1569017732019665e-215,2.2108036042644067e-217,3.676098142451276e-217,1.1790891959716937e-223,1.0,0.0
636.0,1.0,0.0,8.483332158451677e-213,1.4825208991188736e-214,2.1065679679325519e-215,1.4743096488651433e-217,2.454204011227245e-217,7.862944409491647e-224,1.0,0.0
636.5,1.0,0.0,5.656910084466005e-213,9.893250341787777e-215,1.405690196655082e-215,9.83166898110181e-218,1.6384519950660936e-217,5.243529875700872e-224,1.0,0.0
637.0,1.0,0.0,3.772177147614333e-213,6.602021059594897e-215,9.380014059635149e-216,6.556405175287837e-218,1.0938462394067139e-217,3.496731489844029e-224,1.0,0.0
637.5,1.0,0.0,2.515387414775748e-213,4.405696179850194e-215,6.259175032211826e-216,4.372243261387852e-218,7.30261377483871e-218,2.3318511186500036e-224,1.0,0.0
638.0,1.0,0.0,1.677326805930566e-213,2.940031048490837e-215,4.1766726419288595e-216,2.9157000612957487e-218,4.875283601406339e-218,1.5550320658951668e-224,1.0,0.0
638.5,1.0,0.0,1.1184858433205038e-213,1.961954912085051e-215,2.7870419994943708e-216,1.9443810112359247e-218,3.254774730352922e-218,1.0369978965280059e-224,1.0,0.0
639.0,1.0,0.0,7.458359201588798e-214,1.3092598870179455e-215,1.8597575231151302e-216,1.2966414256260122e-218,2.1729087399009406e-218,6.91538555180118e-225,1.0,0.0
639.5,1.0,0.0,4.973431028396509e-214,8.737002020126481e-216,1.2409916816279858e-216,8.646859655610561e-219,1.450646313580364e-218,4.611634900789173e-225,1.0,0.0
640.0,1.0,0.0,3.3164152497439435e-214,5.830405286810941e-216,8.28096887893527e-217,5.766295891837845e-219,9.684586716810684e-219,3.07534209265515e-225,1.0,0.0
640.5,1.0,0.0,2.211473336201118e-214,3.8907631013268145e-216,5.525774664259274e-217,3.845346096645911e-219,6.46547070303915e-219,2.050840777425731e-225,1.0,0.0
641.0,1.0,0.0,1.47466886636289e-214,2.5963938264778467e-216,3.687269880178211e-217,2.5643301614443876e-219,4.3163704157838244e-219,1.3676357723134313e-225,1.0,0.0
641.5,1.0,0.0,9.83348173284167e-215,1.7326310104253538e-216,2.4604606167382907e-217,1.7100643101621706e-219,2.881620402393974e-219,9.120296466421142e-226,1.0,0.0
642.0,1.0,0.0,6.557225503012367e-215,1.1562222823588067e-216,1.6418279605296933e-217,1.1403835448351065e-219,1.9237752732178142e-219,6.082014568565875e-226,1.0,0.0
642.5,1.0,0.0,4.3725312626304647e-215,7.715717587440973e-217,1.0955661744185704e-217,7.604828721195198e-220,1.2843145773408917e-219,4.0558879888400134e-226,1.0,0.0
643.0,1.0,0.0,2.915719405089477e-215,5.1488595896805405e-217,7.310537694323812e-218,5.071400726653294e-220,8.574089094801613e-220,2.7047332837715544e-226,1.0,0.0
643.5,1.0,0.0,1.9442787572205892e-215,3.4359395293845973e-217,4.878201835311312e-218,3.3819440320333996e-220,5.724058707741663e-220,1.8036943064790054e-226,1.0,0.0
644.0,1.0,0.0,1.296496459563547e-215,2.292871483864271e-217,3.2551420766713663e-218,2.2553030126324157e-220,3.821375147254083e-220,1.2028221572394708e-226,1.0,0.0
644.5,1.0,0.0,8.645381036121173e-216,1.5300782886159183e-217,2.1721002824924565e-218,1.5039845682590287e-220,2.551142860014537e-220,8.021210269739501e-227,1.0,0.0
645.0,1.0,0.0,5.7649685587945976e-216,1.021050755708529e-217,1.4494042659020032e-218,1.002955944001265e-220,1.7031362516381126e-220,5.349071202998441e-227,1.0,0.0
645.5,1.0,0.0,3.844233394113231e-216,6.813664552200241e-218,9.671613631102893e-219,6.688370600061834e-221,1.1370079926327694e-220,3.5671128826812884e-227,1.0,0.0
646.0,1.0,0.0,2.5634364242751924e-216,4.546884328368374e-218,6.453689739447473e-219,4.460245852816137e-221,7.590618303728463e-221,2.3787857228169454e-227,1.0,0.0
646.5,1.0,0.0,1.7093671553250212e-216,3.0342181599254885e-218,4.306425795920551e-219,2.9743855545024735e-221,5.067459672703591e-221,1.586330921497789e-227,1.0,0.0
647.0,1.0,0.0,1.1398511950730855e-216,2.024787453261727e-218,2.8735952375277226e-219,1.9835160756788074e-221,3.3830075106678594e-221,1.057869881536932e-227,1.0,0.0
647.5,1.0,0.0,7.600829013603564e-217,1.3511756796147004e-218,1.917493781190895e-219,1.3227390721413396e-221,2.258474214037575e-221,7.054572671108796e-228,1.0,0.0
648.0,1.0,0.0,5.0684336643024225e-217,9.016623579160149e-219,1.2795052593637054e-219,8.820894669516862e-222,1.5077412796024194e-221,4.7044533558875976e-228,1.0,0.0
648.5,1.0,0.0,3.379765518137195e-217,6.016941662642383e-219,8.537877697933408e-220,5.882353045945815e-222,1.0065562027517952e-221,3.137239095654704e-228,1.0,0.0
649.0,1.0,0.0,2.253716969414322e-217,4.0152020486470114e-219,5.69714832675115e-220,3.922740079700399e-222,6.719682441630613e-222,2.092117471237424e-228,1.0,0.0
649.5,1.0,0.0,1.502838037422658e-217,2.6794073856546677e-219,3.801586417570997e-220,2.615941185456738e-222,4.485997081738115e-222,1.3951615870782294e-228,1.0,0.0
650.0,1.0,0.0,1.0021321210139859e-217,1.7880095696390652e-219,2.5367166064259803e-220,1.7444816857024497e-222,2.9948063230697697e-222,9.303855371637603e-229,1.0,0.0
650.5,1.0,0.0,6.682481830778612e-218,1.1931654544255256e-219,1.6926952715290644e-220,1.1633351477676496e-222,1.9993002232586667e-222,6.204422830468189e-229,1.0,0.0
651.0,1.0,0.0,4.4560554923139777e-218,7.962166340539896e-220,1.1294977101366036e-220,7.757883991941223e-223,1.334709669402629e-222,4.137517275364456e-229,1.0,0.0
651.5,1.0,0.0,2.971415568857295e-218,5.313266088225315e-220,7.536881268516977e-221,5.173467304721695e-223,8.91035729308788e-223,2.75916866471961e-229,1.0,0.0
652.0,1.0,0.0,1.9814184311835313e-218,3.545615439584107e-220,5.029186465979684e-221,3.4500082432732766e-223,5.948438173267237e-223,1.8399951343143002e-229,1.0,0.0
652.5,1.0,0.0,1.3212621757055746e-218,2.3660364923117334e-220,3.3558577893634297e-221,2.300692374205875e-223,3.971095271901266e-223,1.2270297602463002e-229,1.0,0.0
653.0,1.0,0.0,8.810525376547926e-219,1.5788867951871957e-220,2.2392836297119143e-221,1.5342529588106817e-223,2.651045510333931e-223,8.182641309699228e-230,1.0,0.0
653.5,1.0,0.0,5.875091169497972e-219,1.0536109902416229e-220,1.4942195302845982e-221,1.023140750041063e-223,1.76979752402172e-223,5.456723251229847e-230,1.0,0.0
654.0,1.0,0.0,3.9176660612987324e-219,7.030874365473904e-221,9.970557882335217e-222,6.8229751774264515e-224,1.1814885220598125e-223,3.6389018236638984e-230,1.0,0.0
654.5,1.0,0.0,2.6124032674651113e-219,4.691785291732083e-221,6.65310315302434e-222,4.550008380502889e-224,7.887419779986351e-224,2.4266589597219017e-230,1.0,0.0
655.0,1.0,0.0,1.7420195404811946e-219,3.1308817712812433e-221,4.439446256643999e-222,3.0342446727681875e-224,5.265503780684462e-224,1.6182557105111974e-230,1.0,0.0
655.5,1.0,0.0,1.1616246684467294e-219,2.0892718546846713e-221,2.9623276819814196e-222,2.0234337796996887e-224,3.515154586232655e-224,1.0791592743524084e-230,1.0,0.0
656.0,1.0,0.0,7.74602028844774e-220,1.394193286096805e-221,1.9766835116772647e-222,1.3493586269957884e-224,2.3466507326864358e-224,7.196543301775568e-231,1.0,0.0
656.5,1.0,0.0,5.165251043546993e-220,9.303594390161604e-222,1.318988264243686e-222,8.998410063414545e-225,1.5665779518517454e-224,4.799128013797135e-231,1.0,0.0
657.0,1.0,0.0,3.4443259053494932e-220,6.208380091334658e-222,8.801252335587697e-223,6.000731114264594e-225,1.0458155447792878e-224,3.2003739196688926e-231,1.0,0.0
657.5,1.0,0.0,2.2967675418376157e-220,4.1429107327996866e-222,5.872834516218948e-223,4.0016817796002376e-225,6.981644077845158e-225,2.1342196141033332e-231,1.0,0.0
658.0,1.0,0.0,1.5315452968738565e-220,2.764601904154045e-222,3.918779294097915e-223,2.6685843145798813e-225,4.66079334122568e-225,1.4232378579500694e-231,1.0,0.0
658.5,1.0,0.0,1.021274880304046e-220,1.8448428584949016e-222,2.6148910365344336e-223,1.7795873272885454e-225,3.111440636816346e-225,9.491085029426538e-232,1.0,0.0
659.0,1.0,0.0,6.810130808856834e-221,1.2310789509264603e-222,1.744842130295136e-223,1.186745725413102e-225,2.0771254340258756e-225,6.329278957730393e-232,1.0,0.0
659.5,1.0,0.0,4.541175204459525e-221,8.215087288791582e-223,1.1642826694593799e-223,7.913999965551777e-226,1.3866391569067032e-225,4.2207789369033155e-232,1.0,0.0
660.0,1.0,0.0,3.028175642496905e-221,5.481989628003687e-223,7.768916945829203e-224,5.277574932482821e-226,9.256860718153702e-226,2.8146926056085027e-232,1.0,0.0
660.5,1.0,0.0,2.01926754836646e-221,3.6581708740745734e-223,5.18396757413179e-224,3.519433541821206e-226,6.179645073791747e-226,1.8770218754520332e-232,1.0,0.0
661.0,1.0,0.0,1.3465009673361643e-221,2.4411221818157434e-223,3.4591056487301954e-224,2.3469893857279824e-226,4.1253696543732864e-226,1.2517214432745057e-232,1.0,0.0
661.5,1.0,0.0,8.978824309358872e-222,1.6289764214788277e-223,2.3081558493748264e-224,1.5651266216467502e-226,2.753986089424419e-226,8.347300468841684e-233,1.0,0.0
662.0,1.0,0.0,5.987317345774071e-222,1.087025748522577e-223,1.5401612262052682e-224,1.0437291858464806e-226,1.8384852538845417e-226,5.566527991771184e-233,1.0,0.0
662.5,1.0,0.0,3.992501441602077e-222,7.253783964267862e-224,1.0277015121897137e-224,6.960271386159154e-227,1.2273208044764266e-226,3.712126301530541e-233,1.0,0.0
663.0,1.0,0.0,2.6623054768335236e-222,4.8404880864476335e-224,6.857527522585336e-225,4.641565840078813e-227,8.193238153412732e-227,2.4754894937395426e-233,1.0,0.0
663.5,1.0,0.0,1.775295652525454e-222,3.230081253529624e-224,4.5758088864906384e-225,3.095300753034438e-227,5.469562628265228e-227,1.6508188793297755e-233,1.0,0.0
664.0,1.0,0.0,1.1838140593934759e-222,2.155447714763175e-224,3.053289260652237e-225,2.0641496856081167e-227,3.6513138054825933e-227,1.1008743748899225e-233,1.0,0.0
664.5,1.0,0.0,7.893985011589876e-223,1.4383391172486083e-224,2.0373600127993307e-225,1.3765104679621606e-227,2.4375035591409464e-227,7.34135279203698e-234,1.0,0.0
665.0,1.0,0.0,5.26391783141455e-223,9.59809060401698e-225,1.3594629037717252e-225,9.179475041792455e-228,1.62719985986556e-227,4.8956957836545157e-234,1.0,0.0
